archive_id,message_id,thread_root_id,date,year,month,archive_url,normalized_author,clean_subject,primary_topic,list_function,renou_states,renou_registers,renou_match_count,renou_confidence,renou_evidence,renou_source_url
000167,<161227015198.23782.9881265868117290977.generated@prod2.harmonylists.io>,000167,1991-11-30 16:28:48+00:00,1991,11,https://list.indology.info/pipermail/indology/1991-November/000167.html,Ajit Ranade,need info about grammar book,Grammar and linguistics,philological discussion,II,vyakarana,2,subject_pattern,state:II=grammar; register:vyakarana=grammar,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
000601,<161227017564.23782.8635892886306683727.generated@prod2.harmonylists.io>,000601,1993-07-21 17:52:04+00:00,1993,7,https://list.indology.info/pipermail/indology/1993-July/000601.html,leonard zwilling,The order of the three grammatical genders in Sanskrit,Grammar and linguistics,philological discussion,II,vyakarana,2,subject_pattern,state:II=grammatical; register:vyakarana=grammatical,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
000621,<161227016030.23782.12701825102200622911.generated@prod2.harmonylists.io>,000621,1993-08-15 16:13:44+00:00,1993,8,https://list.indology.info/pipermail/indology/1993-August/000621.html,pgm at ukc.ac.uk,PATANJALI TRANSLATIONS,General scholarly discussion,general discussion,II,vyakarana,2,subject_pattern,state:II=PATANJALI; register:vyakarana=PATANJALI,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
000622,<161227016032.23782.13848058597096460885.generated@prod2.harmonylists.io>,000621,1993-08-16 21:57:01+00:00,1993,8,https://list.indology.info/pipermail/indology/1993-August/000622.html,Corvin Russell,PATANJALI TRANSLATIONS,General scholarly discussion,general discussion,II,vyakarana,2,subject_pattern,state:II=PATANJALI; register:vyakarana=PATANJALI,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
000624,<161227016036.23782.841703063059548325.generated@prod2.harmonylists.io>,000624,1993-08-17 17:14:03+00:00,1993,8,https://list.indology.info/pipermail/indology/1993-August/000624.html,rrocher at sas.upenn.edu,PATANJALI TRANSLATIONS,General scholarly discussion,general discussion,II,vyakarana,2,subject_pattern,state:II=PATANJALI; register:vyakarana=PATANJALI,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
000676,<161227016135.23782.7979218110646744542.generated@prod2.harmonylists.io>,000676,1993-09-13 12:04:31+00:00,1993,9,https://list.indology.info/pipermail/indology/1993-September/000676.html,Dominik Wujastyk,World Sanskrit Conference: vyakarana session,Announcements and events,announcement/event,II,vyakarana,2,subject_pattern,state:II=vyakarana; register:vyakarana=vyakarana,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
000703,<161227016186.23782.13406632739703211250.generated@prod2.harmonylists.io>,000703,1993-10-06 18:57:17+00:00,1993,10,https://list.indology.info/pipermail/indology/1993-October/000703.html,SAMUELS JEFFREY,Panini's grammar and Boolean logic,Grammar and linguistics,philological discussion,II,vyakarana,2,subject_pattern,state:II=Panini; register:vyakarana=Panini,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
000705,<161227016190.23782.7227070188159326248.generated@prod2.harmonylists.io>,000703,1993-10-06 20:15:40+00:00,1993,10,https://list.indology.info/pipermail/indology/1993-October/000705.html,ucgadkw at ucl.ac.uk,Panini's grammar and Boolean logic,Grammar and linguistics,philological discussion,II,vyakarana,2,subject_pattern,state:II=Panini; register:vyakarana=Panini,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
000704,<161227016188.23782.1534798996992857373.generated@prod2.harmonylists.io>,000703,1993-10-06 19:57:11+00:00,1993,10,https://list.indology.info/pipermail/indology/1993-October/000704.html,rajs at lugano.esd.sgi.com,Panini's grammar and Boolean logic,Grammar and linguistics,philological discussion,II,vyakarana,2,subject_pattern,state:II=Panini; register:vyakarana=Panini,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
000706,<161227016193.23782.9420292530317194736.generated@prod2.harmonylists.io>,000703,1993-10-07 10:33:25+00:00,1993,10,https://list.indology.info/pipermail/indology/1993-October/000706.html,Rajender Razdan,Panini's grammar and Boolean logic,Grammar and linguistics,philological discussion,II,vyakarana,2,subject_pattern,state:II=Panini; register:vyakarana=Panini,https://github.com/gasyoun/SanskritLexicography/blob/master/RussianTranslation/RENOU.md
